,y,SRCH_EFRT,PRDV_CNT,CAT_CNT,EVNT_CNT,SAL_PRD,day_off,SEX_CD,AVG_SAL_AMT,AGE_30,AGE_50,AGE_60,AGE_1020
57992,0,40,10,1,40,258600,1,1,3600.0,0,0,0,0
57993,0,8,1,0,8,0,1,0,21755.0,0,0,0,0
57994,0,17,5,1,17,52840,0,1,15775.0,1,0,0,0
57995,0,46,10,2,46,194460,1,1,22755.833333333336,0,0,0,0
57996,0,41,9,1,41,43200,1,0,11665.47619047619,1,0,0,0
57997,0,5,1,0,5,0,1,0,20779.86717267552,0,0,1,0
57998,0,14,3,1,14,91340,1,1,27053.571428571428,0,0,0,0
57999,0,8,0,-1,8,0,1,0,961.875,0,0,0,0
58000,0,70,20,3,70,194800,0,0,8752.777777777777,0,0,0,0
58001,1,8,2,0,8,0,0,0,12900.0,0,0,0,1
58002,1,7,2,0,7,0,0,0,12900.0,0,0,0,1
58003,1,8,1,0,8,0,0,0,12900.0,0,0,0,1
58004,0,4,1,0,4,0,1,0,12900.0,0,0,0,1
58005,0,40,13,1,40,83500,1,1,21650.0,0,0,0,1
58006,0,9,2,0,9,0,0,1,22620.0,0,0,1,0
58007,0,4,1,0,4,0,0,1,22620.0,0,0,1,0
58008,0,11,3,0,11,0,0,1,22620.0,0,0,1,0
58009,0,24,9,4,24,93000,0,1,5292.5,0,1,0,0
58010,0,12,3,1,12,0,0,1,3850.0,0,0,0,1
58011,0,49,13,1,49,42000,1,1,13591.208791208792,0,0,0,1
58012,1,14,3,1,14,13000,1,1,12356.25,0,0,0,0
58013,1,19,5,1,19,54000,0,1,12356.25,0,0,0,0
58014,0,37,9,1,37,208080,1,1,12356.25,0,0,0,0
58015,0,33,4,1,33,16500,0,0,13600.0,0,0,0,0
58016,0,10,2,0,10,0,0,0,13600.0,0,0,0,0
58017,0,13,2,0,13,0,0,0,13600.0,0,0,0,0
58018,0,14,4,1,14,81900,1,1,33894.0,1,0,0,0
58019,0,10,1,0,10,0,1,1,22628.33333333333,0,1,0,0
58020,0,29,8,1,29,0,1,1,22628.33333333333,0,1,0,0
58021,1,6,1,0,6,0,0,1,10745.0,0,0,0,1
58022,0,17,2,0,17,0,1,1,10745.0,0,0,0,1
58023,0,5,1,0,5,40000,0,1,10745.0,0,0,0,1
58024,0,17,4,1,17,87600,0,1,10745.0,0,0,0,1
58025,0,24,6,1,24,175200,1,1,10745.0,0,0,0,1
58026,0,56,19,2,56,317000,0,1,20659.166666666668,0,0,0,0
58027,0,10,4,1,10,40000,0,1,20659.166666666668,0,0,0,0
58028,0,6,3,1,6,4000,1,1,20659.166666666668,0,0,0,0
58029,1,55,13,1,55,225380,1,1,20659.166666666668,0,0,0,0
58030,0,19,2,0,19,0,0,1,20659.166666666668,0,0,0,0
58031,1,8,3,0,8,136080,0,1,4050.0,1,0,0,0
58032,0,36,6,2,36,98820,0,1,4050.0,1,0,0,0
58033,1,4,0,-1,4,0,1,1,4489.166666666666,0,0,0,0
58034,0,8,0,-1,8,0,0,1,4489.166666666666,0,0,0,0
58035,0,4,0,-1,4,0,0,1,4489.166666666666,0,0,0,0
58036,1,5,0,-1,5,0,1,1,4489.166666666666,0,0,0,0
58037,0,4,0,-1,4,0,0,1,4489.166666666666,0,0,0,0
58038,1,15,0,-1,15,0,0,1,4489.166666666666,0,0,0,0
58039,1,5,0,-1,5,0,1,1,4489.166666666666,0,0,0,0
58040,1,4,0,-1,4,0,0,1,4489.166666666666,0,0,0,0
58041,0,10,0,-1,10,0,0,1,4489.166666666666,0,0,0,0
58042,1,5,0,-1,5,0,0,1,4489.166666666666,0,0,0,0
58043,1,26,6,0,26,45000,1,1,4489.166666666666,0,0,0,0
58044,0,55,6,1,55,14000,1,1,4489.166666666666,0,0,0,0
58045,1,17,2,0,17,49300,0,0,40805.833333333336,0,0,0,0
58046,0,46,6,1,46,73950,1,0,40805.833333333336,0,0,0,0
58047,1,6,4,1,6,45000,1,0,40805.833333333336,0,0,0,0
58048,0,5,1,0,5,0,1,0,40805.833333333336,0,0,0,0
58049,1,8,1,0,8,0,0,0,40805.833333333336,0,0,0,0
58050,1,9,1,0,9,0,1,0,40805.833333333336,0,0,0,0
58051,1,4,2,1,4,9100,0,0,40805.833333333336,0,0,0,0
58052,1,5,1,0,5,0,1,0,40805.833333333336,0,0,0,0
58053,0,5,1,0,5,0,1,0,40805.833333333336,0,0,0,0
58054,0,5,1,0,5,0,1,0,40805.833333333336,0,0,0,0
58055,1,13,1,0,13,12600,0,1,15358.57142857143,0,1,0,0
58056,0,4,0,-1,4,0,0,1,15358.57142857143,0,1,0,0
58057,0,64,16,2,64,14000,1,1,0.0,0,0,0,0
58058,0,49,13,1,49,248000,1,1,9603.333333333334,1,0,0,0
58059,0,9,5,1,9,32400,1,1,34177.88461538462,0,0,0,0
58060,1,17,4,2,17,15300,1,1,34177.88461538462,0,0,0,0
58061,1,9,2,0,9,0,0,1,34177.88461538462,0,0,0,0
58062,0,8,3,1,8,19500,0,1,34177.88461538462,0,0,0,0
58063,0,5,0,-1,5,0,0,1,34177.88461538462,0,0,0,0
58064,0,42,15,1,42,158640,0,0,23800.0,0,0,0,1
58065,1,7,0,-1,7,0,1,1,450.0,1,0,0,0
58066,0,18,5,1,18,0,0,1,450.0,1,0,0,0
58067,0,15,3,0,15,51400,1,1,11275.0,1,0,0,0
58068,1,7,1,0,7,0,1,1,3037.5,0,0,0,1
58069,0,5,2,0,5,0,1,1,3037.5,0,0,0,1
58070,0,5,2,0,5,0,1,1,3037.5,0,0,0,1
58071,1,4,1,0,4,0,1,1,3037.5,0,0,0,1
58072,0,4,1,0,4,0,1,1,3037.5,0,0,0,1
58073,0,4,1,0,4,0,1,1,3037.5,0,0,0,1
58074,0,21,6,1,21,0,0,1,3037.5,0,0,0,1
58075,1,6,2,0,6,0,1,1,3037.5,0,0,0,1
58076,1,14,2,0,14,0,1,1,3037.5,0,0,0,1
58077,1,5,1,0,5,0,1,1,3037.5,0,0,0,1
58078,0,5,1,0,5,0,1,1,3037.5,0,0,0,1
58079,1,5,1,0,5,0,0,1,3037.5,0,0,0,1
58080,1,17,4,0,17,0,0,1,3037.5,0,0,0,1
58081,0,5,1,0,5,0,1,1,3037.5,0,0,0,1
58082,0,5,1,0,5,0,1,1,3037.5,0,0,0,1
58083,0,5,1,0,5,0,1,1,3037.5,0,0,0,1
58084,1,5,1,0,5,0,1,1,3037.5,0,0,0,1
58085,1,5,1,0,5,0,0,1,3037.5,0,0,0,1
58086,1,5,1,0,5,0,1,1,3037.5,0,0,0,1
58087,1,54,6,2,54,27500,1,1,3037.5,0,0,0,1
58088,0,6,1,0,6,0,1,1,3037.5,0,0,0,1
58089,0,12,1,0,12,0,1,1,3037.5,0,0,0,1
58090,0,13,5,1,13,86650,1,1,20474.583333333336,1,0,0,0
58091,0,14,3,0,14,75600,1,1,8950.0,1,0,0,0
58092,0,35,11,1,35,75000,0,1,8950.0,1,0,0,0
58093,0,5,1,0,5,0,0,1,8950.0,1,0,0,0
58094,0,7,0,-1,7,0,0,1,8950.0,1,0,0,0
58095,0,14,1,0,14,0,1,1,8400.0,0,0,0,1
58096,0,47,18,1,47,0,1,1,26395.83333333333,0,0,0,1
58097,0,7,2,0,7,0,0,1,11000.0,0,1,0,0
58098,1,4,1,0,4,0,0,1,11000.0,0,1,0,0
58099,0,6,0,-1,6,0,0,1,11000.0,0,1,0,0
58100,0,5,2,0,5,0,0,1,11000.0,0,1,0,0
58101,0,18,4,1,18,70000,1,1,11000.0,0,1,0,0
58102,1,8,1,0,8,0,0,1,11000.0,0,1,0,0
58103,0,8,0,-1,8,0,0,1,11000.0,0,1,0,0
58104,0,15,4,1,15,19000,0,1,13522.628205128203,0,0,0,0
58105,0,20,3,0,20,30400,0,1,13522.628205128203,0,0,0,0
58106,0,16,2,0,16,21600,1,1,14980.0,1,0,0,0
58107,1,15,6,1,15,0,0,1,1892.139344262295,0,1,0,0
58108,0,8,3,0,8,0,1,1,1892.139344262295,0,1,0,0
58109,0,9,3,0,9,0,1,1,1892.139344262295,0,1,0,0
58110,0,6,2,0,6,0,1,1,1892.139344262295,0,1,0,0
58111,1,8,3,0,8,0,0,1,1892.139344262295,0,1,0,0
58112,1,6,2,0,6,0,1,1,1892.139344262295,0,1,0,0
58113,1,5,1,0,5,0,0,1,1892.139344262295,0,1,0,0
58114,0,6,2,0,6,0,0,1,1892.139344262295,0,1,0,0
58115,1,5,2,0,5,0,0,1,1892.139344262295,0,1,0,0
58116,0,11,4,0,11,0,1,1,1892.139344262295,0,1,0,0
58117,1,5,1,0,5,0,1,1,1892.139344262295,0,1,0,0
58118,1,9,2,0,9,0,0,1,1892.139344262295,0,1,0,0
58119,0,4,1,0,4,0,1,1,1892.139344262295,0,1,0,0
58120,1,5,1,0,5,0,0,1,1892.139344262295,0,1,0,0
58121,1,5,1,0,5,0,0,1,1892.139344262295,0,1,0,0
58122,0,5,1,0,5,0,1,1,1892.139344262295,0,1,0,0
58123,0,16,3,0,16,0,1,1,1892.139344262295,0,1,0,0
58124,0,17,3,1,17,10500,0,1,25875.0,0,1,0,0
58125,0,199,61,5,199,963150,0,1,24141.666666666664,1,0,0,0
58126,0,46,5,3,46,83500,0,1,1500.0,0,0,0,1
58127,0,19,5,0,19,244080,1,1,25000.0,0,0,0,1
58128,0,9,3,1,9,52000,1,1,59500.0,1,0,0,0
58129,0,25,9,2,25,70800,0,1,10802.777777777776,1,0,0,0
58130,0,32,10,1,32,148000,0,0,8211.111111111111,1,0,0,0
58131,0,33,3,1,33,12000,1,0,8211.111111111111,1,0,0,0
58132,0,9,1,0,9,0,0,0,8211.111111111111,1,0,0,0
58133,0,26,6,1,26,22000,0,1,20711.25,0,0,0,1
58134,0,4,2,1,4,24000,1,1,20711.25,0,0,0,1
58135,0,11,2,0,11,20800,0,1,11563.333333333334,1,0,0,0
58136,0,4,1,0,4,0,1,1,21498.68421052632,0,0,1,0
58137,0,10,4,0,10,0,1,1,21498.68421052632,0,0,1,0
58138,0,15,4,0,15,0,1,1,21498.68421052632,0,0,1,0
58139,1,68,12,2,68,123300,1,1,14168.75,1,0,0,0
58140,1,49,5,2,49,19000,1,1,14168.75,1,0,0,0
58141,0,35,6,2,35,45700,0,1,14168.75,1,0,0,0
58142,0,94,20,1,94,371780,0,1,15487.5,1,0,0,0
58143,0,55,12,1,55,29000,1,0,450.0,0,0,0,1
58144,0,17,5,0,17,0,1,0,12905.196078431372,0,0,0,0
58145,0,4,1,0,4,0,0,0,12905.196078431372,0,0,0,0
58146,0,16,2,0,16,0,1,0,12905.196078431372,0,0,0,0
58147,0,6,2,1,6,5600,1,0,11872.5,1,0,0,0
58148,0,67,17,4,67,96050,0,0,11872.5,1,0,0,0
58149,0,18,5,0,18,188540,1,1,8637.5,1,0,0,0
58150,1,15,4,1,15,23800,0,1,8637.5,1,0,0,0
58151,0,7,1,0,7,0,0,1,8637.5,1,0,0,0
58152,0,13,5,1,13,72000,0,1,11822.007722007722,0,0,0,0
58153,0,65,15,1,65,264260,1,0,36400.0,1,0,0,0
58154,0,21,6,2,21,115000,0,1,5275.0,0,0,0,1
58155,0,67,15,1,67,476520,0,1,30142.666666666664,1,0,0,0
58156,1,28,9,1,28,13500,1,1,18555.0,1,0,0,0
58157,0,31,10,5,31,148150,1,1,18555.0,1,0,0,0
58158,0,22,5,1,22,37000,0,1,27833.70192307692,1,0,0,0
58159,1,29,9,1,29,111000,0,1,27833.70192307692,1,0,0,0
58160,0,13,3,1,13,45300,0,1,27833.70192307692,1,0,0,0
58161,0,17,4,2,17,85950,1,0,19495.106951871658,0,0,0,0
58162,0,38,13,2,38,253440,1,0,19495.106951871658,0,0,0,0
58163,0,35,12,1,35,0,1,1,5725.0,0,0,0,0
58164,0,34,10,2,34,41300,1,1,8250.0,1,0,0,0
58165,0,24,3,1,24,5000,0,1,14650.0,1,0,0,0
58166,0,33,10,3,33,103700,0,1,25758.235294117647,0,0,0,0
58167,0,4,1,0,4,0,1,1,19006.166666666668,0,0,0,0
58168,0,11,1,0,11,39950,0,0,10762.285714285714,0,1,0,0
58169,1,18,6,1,18,82080,1,1,8307.783882783882,0,0,0,0
58170,0,15,4,1,15,0,1,1,8307.783882783882,0,0,0,0
58171,0,26,5,1,26,98560,1,0,19230.0,0,0,0,0
58172,1,4,2,0,4,48000,0,1,7625.0,0,0,0,0
58173,1,96,26,3,96,302820,0,1,7625.0,0,0,0,0
58174,0,38,9,1,38,70250,0,1,7625.0,0,0,0,0
58175,1,49,7,2,49,34100,1,1,7625.0,0,0,0,0
58176,0,88,13,2,88,82100,0,1,7625.0,0,0,0,0
58177,1,137,41,2,137,209860,0,1,5925.0,0,1,0,0
58178,0,17,1,0,17,0,0,1,5925.0,0,1,0,0
58179,0,17,4,1,17,38950,1,1,13219.444444444443,0,0,0,0
58180,0,18,4,1,18,42000,0,1,13219.444444444443,0,0,0,0
58181,0,6,1,0,6,0,0,1,13219.444444444443,0,0,0,0
58182,0,30,11,1,30,639680,1,1,27500.0,1,0,0,0
58183,0,12,3,0,12,32400,0,1,16135.277777777776,0,0,0,0
58184,0,47,15,1,47,195500,0,0,15940.0,1,0,0,0
58185,1,15,4,0,15,0,1,1,10150.0,0,0,0,0
58186,0,20,7,2,20,35100,0,1,10150.0,0,0,0,0
58187,0,4,1,0,4,0,1,1,10150.0,0,0,0,0
58188,0,48,8,1,48,70700,1,1,19008.75,0,0,0,1
58189,0,8,1,0,8,13000,1,1,500.0,1,0,0,0
58190,0,5,2,0,5,0,0,1,500.0,1,0,0,0
58191,0,4,0,-1,4,0,1,1,500.0,1,0,0,0
58192,0,4,0,-1,4,0,0,1,500.0,1,0,0,0
58193,0,70,4,1,70,50600,0,1,500.0,1,0,0,0
58194,0,5,0,-1,5,0,0,1,500.0,1,0,0,0
58195,0,4,1,0,4,0,0,1,17819.166666666668,0,0,0,0
58196,1,103,33,2,103,195000,1,1,17819.166666666668,0,0,0,0
58197,1,5,2,0,5,24600,1,1,17819.166666666668,0,0,0,0
58198,0,5,4,1,5,48000,1,1,17819.166666666668,0,0,0,0
58199,0,4,3,2,4,24000,1,1,17819.166666666668,0,0,0,0
58200,0,10,1,0,10,0,1,1,17819.166666666668,0,0,0,0
58201,0,42,8,1,42,56000,1,1,15357.914979757086,0,0,0,1
58202,0,22,8,1,22,76720,1,1,24233.33333333333,1,0,0,0
58203,0,29,6,1,29,134160,1,1,22250.0,0,0,0,0
58204,0,14,5,1,14,59100,1,1,22250.0,0,0,0,0
58205,0,9,3,1,9,41000,1,1,22462.5,0,0,0,0
58206,0,11,3,1,11,57600,1,1,0.0,1,0,0,0
58207,1,19,4,1,19,36000,0,1,25200.0,1,0,0,0
58208,1,4,0,-1,4,0,1,1,25200.0,1,0,0,0
58209,0,6,1,0,6,6000,1,1,25200.0,1,0,0,0
58210,1,15,5,2,15,20000,1,1,9104.72027972028,0,1,0,0
58211,0,26,10,2,26,70300,0,1,9104.72027972028,0,1,0,0
58212,0,75,17,3,75,99900,1,1,9104.72027972028,0,1,0,0
58213,0,11,2,0,11,36400,0,1,26600.0,0,0,0,1
58214,0,8,2,1,8,41000,0,0,20500.0,1,0,0,0
58215,0,42,16,1,42,0,1,1,4166.666666666667,1,0,0,0
58216,1,14,3,0,14,0,1,1,0.0,1,0,0,0
58217,0,24,2,1,24,9750,1,1,0.0,1,0,0,0
58218,1,39,11,1,39,122400,0,1,14250.0,1,0,0,0
58219,1,4,1,0,4,0,0,1,14250.0,1,0,0,0
58220,0,4,1,0,4,0,1,1,14250.0,1,0,0,0
58221,0,6,2,0,6,0,1,1,14250.0,1,0,0,0
58222,0,6,1,0,6,0,1,1,26829.166666666664,0,1,0,0
58223,1,152,30,3,152,702000,0,1,26829.166666666664,0,1,0,0
58224,1,13,3,2,13,72300,0,1,26829.166666666664,0,1,0,0
58225,0,54,12,1,54,116800,0,1,26829.166666666664,0,1,0,0
58226,0,7,2,0,7,0,0,1,18253.83333333333,1,0,0,0
58227,0,13,4,1,13,18000,1,1,33400.0,0,1,0,0
58228,0,6,1,0,6,0,1,1,16944.166666666664,1,0,0,0
58229,0,10,3,1,10,46900,0,1,16944.166666666664,1,0,0,0
58230,0,50,11,1,50,322560,0,1,8500.0,0,0,0,1
58231,1,12,4,1,12,5500,1,1,2550.0,0,0,0,0
58232,0,11,2,1,11,0,0,1,2550.0,0,0,0,0
58233,0,13,2,1,13,24000,1,1,8500.0,0,1,0,0
58234,0,36,9,1,36,305300,0,1,17367.5,0,0,0,0
58235,0,17,7,2,17,188750,0,1,17367.5,0,0,0,0
58236,0,68,24,2,68,267850,0,1,17367.5,0,0,0,0
58237,0,39,7,2,39,143520,0,1,26964.0,0,0,0,0
58238,0,6,2,0,6,0,1,1,18698.214285714286,0,0,0,1
58239,0,17,4,1,17,63000,1,1,20230.0,1,0,0,0
58240,1,54,11,1,54,478800,1,1,27254.0,0,0,0,1
58241,0,9,1,0,9,79800,0,1,27254.0,0,0,0,1
58242,0,10,5,1,10,41040,1,0,19500.0,0,0,0,0
58243,0,5,2,1,5,43200,1,1,55000.0,0,0,0,0
58244,0,4,1,0,4,0,1,1,7660.8,1,0,0,0
58245,1,7,1,0,7,0,1,1,7660.8,1,0,0,0
58246,0,5,1,0,5,0,0,1,7660.8,1,0,0,0
58247,0,12,3,0,12,45900,0,1,21000.0,0,0,0,0
58248,0,39,9,1,39,477400,1,1,97278.36538461538,1,0,0,0
58249,0,4,1,0,4,13300,0,1,7115.714285714285,0,1,0,0
58250,1,10,4,1,10,40200,0,0,15800.0,0,0,0,1
58251,0,11,4,1,11,46200,0,0,15800.0,0,0,0,1
58252,1,7,3,0,7,0,0,0,29932.5,1,0,0,0
58253,1,7,3,0,7,0,1,0,29932.5,1,0,0,0
58254,1,5,2,0,5,0,0,0,29932.5,1,0,0,0
58255,1,7,3,0,7,0,1,0,29932.5,1,0,0,0
58256,1,4,2,0,4,0,0,0,29932.5,1,0,0,0
58257,1,4,1,0,4,0,1,0,29932.5,1,0,0,0
58258,1,5,2,0,5,0,0,0,29932.5,1,0,0,0
58259,1,7,3,0,7,0,1,0,29932.5,1,0,0,0
58260,1,5,2,0,5,0,1,0,29932.5,1,0,0,0
58261,1,7,3,0,7,0,0,0,29932.5,1,0,0,0
58262,1,4,2,0,4,0,1,0,29932.5,1,0,0,0
58263,1,9,4,0,9,0,1,0,29932.5,1,0,0,0
58264,1,7,3,0,7,0,0,0,29932.5,1,0,0,0
58265,1,5,2,0,5,0,0,0,29932.5,1,0,0,0
58266,1,5,2,0,5,0,1,0,29932.5,1,0,0,0
58267,1,7,3,0,7,0,0,0,29932.5,1,0,0,0
58268,1,10,4,0,10,0,1,0,29932.5,1,0,0,0
58269,1,7,3,0,7,0,0,0,29932.5,1,0,0,0
58270,0,5,2,0,5,0,1,0,29932.5,1,0,0,0
58271,0,7,2,0,7,0,0,0,29932.5,1,0,0,0
58272,1,12,5,0,12,0,1,0,29932.5,1,0,0,0
58273,1,4,1,0,4,0,0,0,29932.5,1,0,0,0
58274,1,7,2,0,7,0,0,0,29932.5,1,0,0,0
58275,1,7,3,0,7,0,1,0,29932.5,1,0,0,0
58276,0,4,1,0,4,0,0,0,29932.5,1,0,0,0
58277,1,6,2,0,6,0,0,0,29932.5,1,0,0,0
58278,1,12,4,1,12,24000,1,0,29932.5,1,0,0,0
58279,1,14,5,0,14,0,0,0,29932.5,1,0,0,0
58280,1,8,2,0,8,0,1,0,29932.5,1,0,0,0
58281,1,9,3,1,9,39200,0,0,29932.5,1,0,0,0
58282,1,11,4,1,11,79100,1,0,29932.5,1,0,0,0
58283,1,22,7,1,22,12000,0,0,29932.5,1,0,0,0
58284,1,14,4,1,14,64600,1,0,29932.5,1,0,0,0
58285,1,12,4,1,12,46900,0,0,29932.5,1,0,0,0
58286,1,4,1,0,4,0,1,0,29932.5,1,0,0,0
58287,1,20,5,0,20,0,0,0,29932.5,1,0,0,0
58288,1,6,2,0,6,0,1,0,29932.5,1,0,0,0
58289,1,10,2,0,10,0,0,0,29932.5,1,0,0,0
58290,1,15,6,1,15,20250,1,0,29932.5,1,0,0,0
58291,1,10,3,1,10,79800,0,0,29932.5,1,0,0,0
58292,1,11,3,0,11,0,1,0,29932.5,1,0,0,0
58293,1,14,3,0,14,0,0,0,29932.5,1,0,0,0
58294,1,11,3,0,11,0,1,0,29932.5,1,0,0,0
58295,1,11,3,0,11,0,0,0,29932.5,1,0,0,0
58296,1,11,4,1,11,0,1,0,29932.5,1,0,0,0
58297,1,8,4,1,8,0,0,0,29932.5,1,0,0,0
58298,1,11,3,0,11,0,1,0,29932.5,1,0,0,0
58299,1,9,2,0,9,0,0,0,29932.5,1,0,0,0
58300,1,13,4,1,13,86950,1,0,29932.5,1,0,0,0
58301,1,12,3,0,12,0,0,0,29932.5,1,0,0,0
58302,1,11,3,0,11,0,1,0,29932.5,1,0,0,0
58303,1,11,4,1,11,24000,0,0,29932.5,1,0,0,0
58304,1,11,4,1,11,10000,1,0,29932.5,1,0,0,0
58305,1,9,2,0,9,0,0,0,29932.5,1,0,0,0
58306,1,12,3,0,12,0,1,0,29932.5,1,0,0,0
58307,1,19,4,0,19,0,0,0,29932.5,1,0,0,0
58308,1,12,3,0,12,0,0,0,29932.5,1,0,0,0
58309,0,6,2,0,6,0,1,0,29932.5,1,0,0,0
58310,0,40,8,1,40,19040,1,0,450.0,0,0,0,0
58311,1,5,2,1,5,6000,0,1,17475.0,1,0,0,0
58312,1,6,1,0,6,0,0,1,17475.0,1,0,0,0
58313,1,30,8,2,30,114000,1,1,17475.0,1,0,0,0
58314,0,10,1,0,10,0,1,1,17475.0,1,0,0,0
58315,0,11,4,1,11,30000,0,1,17475.0,1,0,0,0
58316,0,11,3,1,11,81200,0,1,17475.0,1,0,0,0
58317,1,5,2,1,5,15200,0,1,17475.0,1,0,0,0
58318,1,11,4,1,11,13600,1,1,17475.0,1,0,0,0
58319,1,5,2,1,5,12000,0,1,17475.0,1,0,0,0
58320,0,9,3,1,9,18300,0,1,17475.0,1,0,0,0
58321,1,4,2,1,4,20250,1,1,17475.0,1,0,0,0
58322,1,5,2,1,5,38000,0,1,17475.0,1,0,0,0
58323,1,27,6,1,27,211000,0,1,17475.0,1,0,0,0
58324,0,13,5,2,13,50000,0,1,17475.0,1,0,0,0
58325,0,5,1,0,5,0,1,0,20209.56043956044,1,0,0,0
58326,1,11,3,1,11,39000,1,1,26304.5,1,0,0,0
58327,0,9,2,1,9,19500,0,1,26304.5,1,0,0,0
58328,1,11,1,0,11,57000,1,0,16322.441176470587,0,1,0,0
58329,0,38,4,0,38,0,0,0,16322.441176470587,0,1,0,0
58330,1,4,1,0,4,0,0,0,16322.441176470587,0,1,0,0
58331,1,10,4,1,10,0,1,0,16322.441176470587,0,1,0,0
58332,0,4,1,0,4,0,1,0,16322.441176470587,0,1,0,0
58333,1,5,1,0,5,0,0,0,16322.441176470587,0,1,0,0
58334,1,31,8,1,31,0,1,0,16322.441176470587,0,1,0,0
58335,0,14,5,1,14,41040,1,0,16322.441176470587,0,1,0,0
58336,0,7,2,1,7,19800,0,1,33065.04524886878,0,0,0,1
58337,1,9,1,0,9,4500,1,1,33065.04524886878,0,0,0,1
58338,1,4,1,0,4,6500,1,1,33065.04524886878,0,0,0,1
58339,0,4,1,0,4,0,0,1,33065.04524886878,0,0,0,1
58340,0,49,13,1,49,100000,1,1,23800.357142857145,0,1,0,0
58341,0,4,2,1,4,64600,1,1,23800.357142857145,0,1,0,0
58342,1,4,2,1,4,64600,1,1,23800.357142857145,0,1,0,0
58343,1,4,2,1,4,64600,1,1,23800.357142857145,0,1,0,0
58344,0,4,1,0,4,0,1,1,23800.357142857145,0,1,0,0
58345,0,4,2,1,4,64600,0,1,23800.357142857145,0,1,0,0
58346,0,4,2,1,4,64600,1,1,23800.357142857145,0,1,0,0
58347,0,10,2,0,10,0,1,1,23800.357142857145,0,1,0,0
58348,0,117,29,6,117,499180,1,1,13395.716783216783,1,0,0,0
58349,0,7,1,0,7,3000,0,1,909.0909090909092,1,0,0,0
58350,0,21,6,2,21,73200,1,1,7200.0,0,0,0,1
58351,0,73,17,3,73,178900,1,1,16702.321428571428,0,0,0,0
58352,0,19,6,1,19,46100,0,0,13500.0,1,0,0,0
58353,0,5,2,0,5,78400,0,0,13500.0,1,0,0,0
58354,1,48,7,1,48,88900,1,1,15942.0,1,0,0,0
58355,0,9,3,1,9,19500,1,1,15942.0,1,0,0,0
58356,0,10,1,0,10,9100,1,1,15942.0,1,0,0,0
58357,1,10,5,0,10,0,0,1,15942.0,1,0,0,0
58358,0,4,2,1,4,16800,0,1,15942.0,1,0,0,0
58359,1,69,19,1,69,196500,1,0,6000.0,0,0,0,1
58360,0,4,1,0,4,0,0,0,6000.0,0,0,0,1
58361,1,14,6,2,14,37800,0,0,15000.0,1,0,0,0
58362,1,11,4,1,11,25200,0,0,15000.0,1,0,0,0
58363,0,12,4,2,12,12600,0,0,15000.0,1,0,0,0
58364,0,33,2,0,33,0,1,0,15000.0,1,0,0,0
58365,0,25,6,1,25,80000,1,0,15000.0,1,0,0,0
58366,0,8,3,2,8,24600,0,0,15000.0,1,0,0,0
58367,0,31,5,1,31,110020,1,1,10000.0,1,0,0,0
58368,1,35,8,1,35,92800,0,1,16441.666666666664,0,0,0,1
58369,0,73,16,2,73,182330,0,1,16441.666666666664,0,0,0,1
58370,0,20,9,1,20,56000,1,1,23383.333333333336,0,0,0,1
58371,0,4,2,1,4,56000,1,0,24850.0,0,0,0,0
58372,0,106,33,2,106,557150,0,1,14768.75,0,0,0,0
58373,0,10,0,-1,10,0,0,1,8500.0,0,0,0,1
58374,0,19,3,1,19,22100,1,1,16297.861111111111,0,0,0,0
58375,0,8,1,0,8,0,0,1,16297.861111111111,0,0,0,0
58376,0,16,5,1,16,82950,0,1,16297.861111111111,0,0,0,0
58377,0,35,8,1,35,133000,1,1,16297.861111111111,0,0,0,0
58378,0,18,7,1,18,134480,0,1,8833.333333333334,0,0,0,1
58379,0,24,9,1,24,176580,0,1,8833.333333333334,0,0,0,1
58380,1,32,7,2,32,85500,0,1,12685.0,0,0,0,0
58381,0,18,4,2,18,14500,1,1,12685.0,0,0,0,0
58382,0,30,5,2,30,88500,1,1,32176.25,0,0,0,0
58383,0,22,4,1,22,76720,1,1,115962.12121212122,1,0,0,0
58384,1,6,2,0,6,0,1,1,13250.0,1,0,0,0
58385,1,9,1,0,9,0,0,1,13250.0,1,0,0,0
58386,0,4,2,0,4,0,1,1,13250.0,1,0,0,0
58387,0,5,2,0,5,0,1,1,13250.0,1,0,0,0
58388,1,6,3,0,6,0,1,1,13250.0,1,0,0,0
58389,1,5,2,0,5,0,1,1,13250.0,1,0,0,0
58390,0,5,2,0,5,0,0,1,13250.0,1,0,0,0
58391,0,17,7,0,17,0,1,1,13250.0,1,0,0,0
58392,1,5,2,0,5,0,1,1,13250.0,1,0,0,0
58393,0,5,2,0,5,0,1,1,13250.0,1,0,0,0
58394,1,5,1,0,5,0,1,1,13250.0,1,0,0,0
58395,1,12,3,0,12,0,1,1,13250.0,1,0,0,0
58396,0,7,1,0,7,0,1,1,13250.0,1,0,0,0
58397,0,6,1,0,6,0,1,1,13250.0,1,0,0,0
58398,1,5,1,0,5,0,1,1,13250.0,1,0,0,0
58399,1,5,1,0,5,0,1,1,13250.0,1,0,0,0
58400,0,7,1,0,7,0,1,1,13250.0,1,0,0,0
58401,1,5,1,0,5,0,1,1,13250.0,1,0,0,0
58402,1,4,1,0,4,0,0,1,13250.0,1,0,0,0
58403,1,5,1,0,5,0,1,1,13250.0,1,0,0,0
58404,0,5,1,0,5,0,0,1,13250.0,1,0,0,0
58405,0,5,1,0,5,0,1,1,13250.0,1,0,0,0
